,ru,en,fr
4105,отрегулировать,regulate,ajuster
4106,отрегулировать,regulate,régler
4107,отрегулировать,regulate,réguler
4108,пожарный,fireman,pompier
4109,пожарный,fireman,sapeur-pompier
4110,пожарный,fire,pompier
4111,пожарный,fire,incendie
4112,ню,nu,nu
4113,ню,nude,nu
4114,власти,authorities,pouvoir
4115,власти,authorities,gouvernement
4116,власти,authorities,responsables
4117,на восток,to the east,vers l'est
4118,на восток,to the east,à l'est
4119,на восток,to the east,dans l'est
4120,на восток,to the east,vers l'orient
4121,на восток,to the east,en orient
4122,на восток,eastward,vers l'est
4123,на Восток,on East,à l'est
4124,относительный,relative,relatif
4125,относительный,relational,no_equality
4126,убирать,remove,enlever
4127,убирать,remove,éliminer
4128,убирать,take,enlever
4129,убирать,tidy,nettoyer
4130,убирать,tidy,ranger
4131,убирать,away,no_equality
4132,убирать,put,ranger
4133,убирать,harvest,ramasser
4134,убирать,retract,no_equality
4135,убирать,deck,no_equality
4136,восьмая,eighth,huitième
4137,восьмая,eighth,huit
4138,наедине,in private,en privé
4139,наедине,in private,parler
4140,наедине,in private,en tête à tête
4141,наедине,in private,en tête-à-tête
4142,наедине,alone,no_equality
4143,наедине,privately,en privé
4144,надобный,necessary,no_equality
4145,львенок,lion cub,lionceau
4146,львенок,lion,lionceau
4147,ходьба,walk,marche
4148,ходьба,walking,marche
4149,ходьба,going,marche
4150,экстренный,emergency,urgence
4151,экстренный,emergency,urgent
4152,экстренный,special,no_equality
4153,экстренный,immediate,urgence
4154,весь,throughout,no_equality
4155,весь,all,tout
4156,весь,whole,tout
4157,весь,whole,plein
4158,весь,whole,complet
4159,весь,the,no_equality
4160,беспристрастно,impartially,manière impartiale
4161,беспристрастно,impartially,toute impartialité
4162,беспристрастно,impartially,impartialement
4163,беспристрастно,impartially,équitablement
4164,беспристрастно,impartially,sans parti pris
4165,беспристрастно,fairly,impartialement
4166,беспристрастно,fairly,équitablement
4167,восемьдесят лет,eighty years,80 ans
4168,восемьдесят лет,eighty years,quatre-vingts ans
4169,восемьдесят лет,eighty years,quatre-vingt ans
4170,восемьдесят лет,eighty,no_equality
4171,бриллиант,diamond,diamant
4172,бриллиант,diamond,brillant
4173,бриллиант,brilliant,brillant
4174,бриллиант,polished diamond,no_equality
4175,вступительный,entrance,no_equality
4176,вступительный,introductory,introductif
4177,вступительный,introductory,ouverture
4178,вступительный,opening,no_equality
4179,вступительный,initiation,no_equality
4180,главное,main thing,principal
4181,главное,main thing,essentiel
4182,главное,above all,no_equality
4183,прийтись,have,no_equality
4184,прийтись,fall,no_equality
4185,остановиться,stop,s'arrêter
4186,остановиться,stop,rester
4187,остановиться,stop,empêcher
4188,остановиться,stay,rester
4189,остановиться,stay,dormir
4190,остановиться,stay,loger
4191,остановиться,stay,séjourner
4192,остановиться,pause,s'arrêter
4193,остановиться,halt,s'arrêter
4194,остановиться,halt,empêcher
4195,остановиться,hesitate,no_equality
4196,остановиться,stall,no_equality
4197,зад,ass,cul
4198,зад,ass,derrière
4199,зад,ass,raclée
4200,зад,ass,gueule
4201,зад,back,derrière
4202,зад,back,do
4203,зад,back,arrière
4204,зад,backside,cul
4205,зад,backside,fess
4206,зад,backside,derrière
4207,зад,backside,arrière-train
4208,зад,backside,do
4209,зад,backside,arrière
4210,зад,rear,derrière
4211,зад,rear,arrière
4212,зад,rump,derrière
4213,зад,rump,croupion
4214,зад,buttocks,fess
4215,зад,posterior,no_equality
4216,зад,breech,no_equality
4217,зад,bottom,cul
4218,зад,bottom,fess
4219,зад,bottom,derrière
4220,зад,seat,derrière
4221,балбес,dunce,crétin
4222,балбес,booby,no_equality
4223,начертание,tracing,no_equality
4224,начертание,inscription,no_equality
4225,начертание,typeface,no_equality
4226,добрый человек,good man,homme bien
4227,добрый человек,good man,brave homme
4228,добрый человек,good man,bon homme
4229,добрый человек,good man,bonne personne
4230,добрый человек,kindly man,no_equality
4231,звонок,bell,sonnette
4232,звонок,bell,sonnerie
4233,звонок,bell,cloche
4234,звонок,bell,sonner
4235,звонок,ring,sonnerie
4236,звонок,ringer,sonnerie
4237,звонок,buzzer,sonnette
4238,звонок,buzzer,sonnerie
4239,звонок,buzzer,sonner
4240,звонок,call,appel
4241,звонок,call,appelé
4242,звонок,call,coup de téléphone
4243,океан,ocean,océan
4244,океан,ocean,mer
4245,океан,deep,no_equality
4246,океан,main,no_equality
4247,новичок,beginner,novice
4248,новичок,beginner,débutant
4249,новичок,beginner,débutante
4250,новичок,rookie,bleu
4251,новичок,rookie,bizut
4252,новичок,rookie,novice
4253,новичок,rookie,recrue
4254,новичок,rookie,débutante
4255,новичок,rookie,rookie
4256,новичок,cub,no_equality
4257,новичок,colt,no_equality
4258,новичок,neophyte,nouveau
4259,новичок,greenhorn,bleu
4260,новичок,greenhorn,novice
4261,новичок,greenhorn,amateur
4262,новичок,new,no_equality
4263,новичок,newby,no_equality
4264,новичок,new player,no_equality
4265,новичок,apprentice,no_equality
4266,новичок,fresher,no_equality
4267,новичок,greener,no_equality
4268,приносить,bring,apporter
4269,приносить,bring,porter
4270,приносить,bring,amener
4271,приносить,bring,rapporter
4272,приносить,bring,ramener
4273,приносить,bear,porter
4274,приносить,bear,produire
4275,приносить,produce,produire
4276,приносить,carry,apporter
4277,приносить,carry,porter
4278,приносить,get,ramener
4279,приносить,return,rapporter
4280,приносить,return,ramener
4281,содержание образования,content of education,no_equality
4282,содержание образования,educational content,no_equality
4283,перерыв,break,pause
4284,перерыв,break,interruption
4285,перерыв,break,break
4286,перерыв,break,repos
4287,перерыв,break,vacances
4288,перерыв,interruption,suspension
4289,перерыв,interruption,interruption
4290,перерыв,interval,no_equality
4291,перерыв,pause,pause
4292,перерыв,pause,interruption
