,fr,ru,en,vote
5708,débutant,новичок,newcomer,1
5709,débutant,начинающий,beginner,3
5710,débutant,начинающий фотограф,beginner,1
5711,débutant,начавшийся,no_equality,1
5712,débutant,дебютирующий,no_equality,1
5713,débutant,начальный,starting,1
5714,débutant,начальный,beginning,1
5715,novice,новичок,beginner,2
5716,novice,новичок,novice,2
5717,novice,новичок,newbie,2
5718,novice,новичок,rookie,1
5719,novice,новичок,newcomer,1
5720,novice,новичок,probie,1
5721,novice,послушник,novice,1
5722,novice,начинающий,novice,1
5723,novice,начинающий,beginner,1
5724,novice,неопытный,green,1
5725,novice,неопытный,inexperienced,1
5726,novice,неопытный,untrained,1
5727,novice,новенький,rookie,1
5728,novice,новенький,newbie,1
5729,novice,новенький,newcomer,1
5730,fantastique,фантастический,fantastic,4
5731,fantastique,фантастический,fantastical,1
5732,fantastique,потрясать,fantastic,2
5733,fantastique,потрясать,amazing,1
5734,fantastique,фантастика,fantastic,3
5735,fantastique,здорово,fantastic,2
5736,fantastique,здорово,amazing,1
5737,fantastique,великолепно,fantastic,1
5738,fantastique,чудесно,fantastic,1
5739,fantastique,невероятно,fantastic,1
5740,fantastique,великолепный,fantastic,1
5741,fantastique,просто фантастический,fantastic,1
5742,fantastique,воображаемый,fantasy,1
5743,fantastique,фантастичность,no_equality,1
5744,formidable,замечательный,fantastic,2
5745,formidable,замечательный,great,2
5746,formidable,замечательный,terrific,1
5747,formidable,замечательный,wonderful,1
5748,formidable,замечательный,amazing,1
5749,formidable,замечательный,excellent,1
5750,formidable,замечательный,remarkable,1
5751,formidable,отличный,great,1
5752,formidable,отличный,terrific,1
5753,formidable,no_equality,formidable,1
5754,formidable,потрясать,terrific,1
5755,formidable,грозный,formidable,1
5756,formidable,потрясающий,great,1
5757,formidable,потрясающий,tremendous,1
5758,formidable,потрясающий,amazing,1
5759,formidable,потрясающий,terrific,1
5760,formidable,потрясающий,awesome,1
5761,formidable,потрясающий,incredible,1
5762,formidable,огромный,great,1
5763,formidable,огромный,tremendous,1
5764,formidable,огромный,huge,1
5765,formidable,огромный,enormous,1
5766,formidable,великолепно,great,1
5767,formidable,великолепно,wonderful,1
5768,formidable,великолепно,amazing,1
5769,formidable,великолепно,fantastic,1
5770,formidable,великолепно,awesome,1
5771,formidable,великолепно,incredible,1
5772,formidable,великолепно,excellent,1
5773,formidable,внушительный,formidable,1
5774,incroyable,замечательный,fantastic,1
5775,incroyable,невероятный,incredible,2
5776,incroyable,невероятный,amazing,1
5777,incroyable,невероятный,unbelievable,1
5778,incroyable,невероятный,tremendous,1
5779,incroyable,невероятный,extraordinary,1
5780,incroyable,невероятный,fabulous,1
5781,incroyable,потрясать,incredible,1
5782,incroyable,удивительный,incredible,1
5783,incroyable,невероятно,incredible,2
5784,incroyable,невероятно,unbelievable,1
5785,incroyable,невероятно,tremendous,1
5786,incroyable,невероятно,extraordinary,1
5787,incroyable,невероятно,fantastic,1
5788,incroyable,невероятно,fabulous,1
5789,incroyable,невероятное,incredible,1
5790,incroyable,невероятное,amazing,1
5791,incroyable,невероятное,unbelievable,1
5792,incroyable,невероятное,tremendous,1
5793,incroyable,невероятное,extraordinary,1
5794,incroyable,потрясающий,incredible,1
5795,incroyable,потрясающий,amazing,1
5796,incroyable,потрясающий,awesome,1
5797,incroyable,потрясающий,tremendous,1
5798,incroyable,потрясающий,stunning,1
5799,incroyable,потрясающий,terrific,1
5800,incroyable,потрясающий,fabulous,1
5801,incroyable,поразительный,amazing,1
5802,incroyable,поразительный,stunning,1
5803,incroyable,поразительный,astonishing,1
5804,incroyable,поразительный,remarkable,1
5805,incroyable,поразительный,astounding,1
5806,incroyable,поразительный,breathtaking,1
5807,incroyable,немыслимый,unthinkable,1
5808,incroyable,ошеломляющий,stunning,1
5809,incroyable,восхитительный,amazing,1
5810,incroyable,восхитительный,wonderful,1
5811,incroyable,уникальный,no_equality,1
5812,incroyable,неслыханный,no_equality,1
5813,fantastic,просто фантастический,fantastic,1
5814,extraordinaire,небывалый,fantastic,1
5815,extraordinaire,удивительный,wonderful,1
5816,extraordinaire,удивительный,extraordinary,1
5817,extraordinaire,удивительный,amazing,1
5818,extraordinaire,чрезвычайный,extraordinary,1
5819,extraordinaire,внеочередной,extraordinary,1
5820,extraordinaire,внеочередной,no_equality,1
5821,extraordinaire,необычный,extraordinary,1
5822,extraordinaire,экстраординарный,extraordinary,2
5823,extraordinaire,экстраординарный,extraordinaire,1
5824,extraordinaire,необыкновенный,extraordinary,1
5825,extraordinaire,невероятно,extraordinary,1
5826,extraordinaire,потрясать,amazing,1
5827,extraordinaire,чрезвычайно,no_equality,1
5828,extraordinaire,внесметный,no_equality,1
5829,extraordinaire,необычайное,extraordinary,1
5830,extraordinaire,необычное,extraordinary,1
5831,extraordinaire,необычное,special,1
5832,extraordinaire,необычное,unusual,1
5833,extraordinaire,необычное,peculiar,1
5834,extraordinaire,невиданный,no_equality,1
5835,extraordinaire,экстраординарность,no_equality,1
5836,interruption,прерывание,interruption,2
5837,interruption,прерывание,interrupt,1
5838,interruption,прерывание,interrupting,1
5839,interruption,прерывание,interrupted,1
5840,interruption,перерыв,interruption,2
5841,interruption,перерыв,break,2
5842,interruption,перерыв,suspension,1
5843,interruption,перерыв,hiatus,1
5844,interruption,перерыв,intermission,1
5845,interruption,перерыв,break in,1
5846,interruption,прекращение,interruption,1
5847,interruption,no_equality,interrupt,1
5848,interruption,no_equality,uninterrupted,1
5849,interruption,нарушение,disruption,1
5850,interruption,нарушение,break,1
5851,interruption,нарушение,breaking,1
5852,interruption,заминка,no_equality,1
5853,interruption,выключение,shut-off,1
5854,interruption,обрыв,no_equality,1
5855,pêcheur,рыбак,fisherman,2
5856,pêcheur,рыбак,fishermen,1
5857,pêcheur,рыбак,fisher,1
5858,pêcheur,рыбак,angler,1
5859,pêcheur,рыболов,fishing,1
5860,pêcheur,рыбачий,no_equality,1
5861,vider,опустошить,empty,2
5862,vider,освободить,empty,1
5863,vider,очистить,empty,3
5864,vider,очистить,clean,1
5865,vider,очистить,clear,1
5866,vider,опорожнять,empty,2
5867,vider,освобождать,empty,1
5868,vider,опорожнить,empty,1
5869,vider,создавать вакуум,void,1
5870,vider,разрядить,no_equality,1
5871,vider,пустеть,no_equality,1
5872,vider,выбрать,no_equality,1
5873,vider,удалять,no_equality,1
5874,vider,потрошить,gut,1
5875,vider,сбрасывать,dump,1
5876,vider,вытряхивать,no_equality,1
5877,vide,пустой,empty,4
5878,vide,пустой,blank,2
5879,vide,пустой,vacant,1
5880,vide,пустой,vacuous,1
5881,vide,пустой,hollow,1
5882,vide,пустой,bare,1
5883,vide,пустота,empty,2
5884,vide,пустота,vacuum,2
5885,vide,пустота,void,1
5886,vide,пустота,blank,1
5887,vide,пустота,emptiness,1
5888,vide,пустота,nothingness,1
5889,vide,пустота,vacuity,1
5890,vide,порожний,empty,1
5891,vide,вакуум,vacuum,2
5892,vide,вакуум,void,1
5893,vide,вакуум,gap,1
5894,vide,пусто,blank,1
5895,vide,пустующий,no_equality,1
5896,vide,вакуумный,no_equality,1
5897,vide,опорожненный,no_equality,1
5898,vide,полый,hollow,1
5899,vide,бессодержательный,no_equality,1
5900,vide,холостой ход,blank,1
5901,vide,ощущение пустоты,vacuum,1
5902,vide,ощущение пустоты,void,1
5903,vide,ощущение пустоты,emptiness,1
5904,vide,ощущение пустоты,nothingness,1
5905,vide,безвоздушное пространство,space,1
5906,vide,зазор,gap,1
5907,vide,порожняком,no_equality,1
5908,vide,полость,no_equality,1
5909,vide,суета,no_equality,1
5910,vide,вырез,no_equality,1
5911,creux,no_equality,empty,1
5912,creux,no_equality,hollow,1
5913,creux,no_equality,trough,1
5914,creux,бессодержательный,empty,1
5915,creux,пустотелый,hollow,1
5916,creux,впалый,no_equality,1
5917,creux,пустой,hollow,1
5918,creux,пустой,empty,1
5919,creux,пустой,shallow,1
5920,creux,дутый,no_equality,1
5921,creux,неглубокий,shallow,1
5922,creux,углубленный,no_equality,1
5923,creux,дупло,hollow,1
5924,creux,впадина,hollow,1
5925,creux,впадина,cavity,1
5926,creux,впадина,depression,1
5927,creux,полость,cavity,1
5928,creux,выбоина,hollow,1
5929,creux,ложбинка,no_equality,1
5930,creux,пустой промежуток,hollow,1
5931,creux,пустой промежуток,empty,1
5932,creux,пустой промежуток,shallow,1
5933,creux,балка,no_equality,1
5934,creux,ямочка,dimple,1
5935,creux,свободный час,no_equality,1
5936,creux,окно,no_equality,1
5937,désert,пустынный,empty,1
5938,désert,пустынный,deserted,1
5939,désert,пустынный,desolate,1
5940,désert,пустыня,desert,2
5941,désert,пустыня,wilderness,1
5942,désert,пустыня,wasteland,1
5943,désert,десерт,desert,1
5944,désert,одиночество,desolation,1
5945,désert,пустой,empty,1
5946,désert,пустой,barren,1
5947,désert,опустелый,no_equality,1
5948,désert,скучный,no_equality,1
5949,libre,свободный,empty,1
5950,libre,свободный,free,2
5951,libre,свободный,open,1
5952,libre,свободный,available,1
5953,libre,свободный,spare,1
5954,libre,свободный,loose,1
5955,libre,свободный,vacant,1
