"translate","trans_rating","translation_id","word_id","ref_id"
"ясность",32472,1,8222,1
"воспламеняться",32465,1,20570,1
"потребовал",32456,1,58061,1
"опека",32455,1,44649,1
"указывать",32444,1,21218,1
"спасение",32441,1,35381,1
"назначать",32440,1,11824,1
"поддерживать",32439,1,488624,1
"пространства",32437,2,55350,1
"бесцеремонно",32435,1,69252,1
"колледж",32418,1,8765,1
"прочность",32391,2,39273,1
"cпаржа",32382,1,3626,1
"сотрудничать",32382,1,8739,1
"исповедаться",32381,2,9259,1
"голосование",32373,1,4278,1
"касательство",32372,10,34352,1
"родственник",32371,1,34015,1
"удивляться",32362,3,50805,1
"кодоскоп",32362,1,355915,1
"несоответствие",32358,1,21107,1
"основание",32342,3,33533,1
"бязь",32340,1,474205,1
"магазин",32337,1,36920,1
"вход",32332,1,52674,1
"одобрение",32330,2,1763,1
"привет",32316,11,34352,1
"гланды",32315,1,101930,1
"задолжать",32310,3,28947,1
"поклон",32310,12,34352,1
"ловушка",32308,1,37729,1
"нечестный",32306,1,12536,1
"происхождение",32304,1,28425,1
"тыква",32293,1,32655,1
"залысина",32288,1,474093,1
"вероятность",32281,1,23916,1
"расчёсывать",32281,1,8846,1
"увядание",32279,1,15382,1
"руководитель",32272,1,7815,1
"язык",32271,2,23333,1
"гризли",32257,1,18496,1
"торчать",32249,1,174757,1
"проходит",32242,1,55215,1
"стремления",32238,1,55652,1
"вязание",32234,1,23029,1
"торопливый",32229,1,20321,1
"полностью",32212,2,41050,1
"каблук",32212,2,19422,1
"набросок",32207,1,37337,1
"расширение",32198,1,15210,1
"фартук",32187,1,3321,1
"порхать",32182,1,16509,1
"топор",32176,1,4032,1
"привязывать",32169,1,5173,1
"пас",32167,3,29557,1
"узел",32163,1,23047,1
"застрять",32157,1,58210,1
"сложный",32150,2,22057,1
"перспектива",32135,1,32392,1
"смущённо",32130,1,63682,1
"исчезающий",32124,1,56472,1
"шелест",32112,1,35158,1
"спасать",32099,2,34281,1
"течение",32096,3,41212,1
"трюк",32096,1,39397,1
"типичный",32088,1,42586,1
"кофеварка",32066,1,454528,1
"делающий",32057,1,24764,1
"сорняк",32040,1,44992,1
"ядерный",32027,1,27638,1
"прямо",32024,6,39192,1
"восстание",32011,3,34722,1
"частый",32011,1,17012,1
"излишний",32003,1,33805,1
"груша",32001,2,29775,1
"аромат",31998,1,16321,1
"конкуренция",31990,2,9031,1
"хлопать",31986,1,128290,1
"раненый",31982,1,21566,1
"Гриффиндор",31979,1,233480,1
"смутно",31969,1,48858,1
"потом",31958,3,2237,1
"поведение",31952,1,4818,1
"подкрадываться",31950,1,37735,1
"сытый",31942,1,15675,1
"действовать",31939,1,28266,1
"согласиться",31934,1,46106,1
"косоглазие",31928,1,10427,1
"поступок",31919,2,55034,1
"качать",31915,1,39990,1
"посольство",31913,1,14116,1
"мандарины",31911,1,154587,1
"недомогание",31904,1,2344,1
"гибель",31897,1,11560,1
"опасность",31897,1,19237,1
"многие",31893,2,24966,1
"точность",31887,1,31728,1
"нежность",31881,1,40713,1
"увлекаться",31881,1,46090,1
"ценность",31880,3,43884,1
"нападение",31874,1,3655,1
"вой",31866,1,20192,1
"ювелир",31865,1,22501,1
"откровение",31863,1,34497,1
"отвратительный",31856,1,19633,1
"сенбернар",31845,1,475807,1
"обсуждать",31842,2,9427,1
"медь",31836,1,9750,1
"доставать",31817,3,33462,1
"привелегированый",31810,1,32083,1
"ужасный",31809,1,40788,1
"использование",31806,2,57303,1
"возможность",31797,1,31470,1
"затруднения",31788,3,42220,1
"экипаж",31786,1,7120,1
"убедительный",31782,1,30238,1
"искушение",31773,2,1702469,1
"бахрома",31764,1,17059,1
"цитата",31763,1,77190,1
"гребля",31762,1,35024,1
"ненадежный",31749,2,15420,1
"сносить",31746,3,39603,1
"олимпиада",31726,1,28136,1
"составлять",31723,1,9075,1
"ослепительный",31716,1,52290,1
"кнут",31716,1,45232,1
"управление",31714,1,24861,1
"жить",31714,3,6101,1
"памятник",31712,1,26274,1
"учиться",31712,3,487418,1
"повторять",31710,1,34175,1
"выпуск",31710,3,22307,1
"Кладбище",31702,1,18346,1
"до",31687,3,4788,1
"стонать",31684,1,26067,1
"стипендия",31680,1,35735,1
"сидел",31679,1,35513,1
"потрясен",31678,1,50966,1
"обеспокоенный",31671,1,71532,1
"тщетный",31654,3,43850,1
"носил",31644,1,45690,1
"отвергаемый",31639,1,59004,1
"кривой",31615,1,10401,1
"финансирование",31605,1,47040,1
"написал",31589,1,38541,1
"сопротивление",31584,1,34328,1
"возможности",31579,1,54775,1
"направляться",31552,1,32127,1
"несогласие",31546,1,62915,1
"высший",31546,1,39852,1
"предположительно",31546,1,31934,1
"покрытый",31544,1,61240,1
"разлить",31541,3,487439,1
"неожиданный",31539,2,39594,1
"преимущества",31531,1,57951,1
"рукоплескания",31528,2,3255,1
"применять",31523,1,23752,1
"отвращение",31513,1,12520,1
"жил",31503,1,51245,1
"маршировать",31503,2,924,1
"вымирать",31495,1,190306,1
"доброта",31490,1,17710,1
"чувства",31484,1,51887,1
"таинственный",31476,1,26733,1
"ярлык",31474,1,23100,1
"отступать",31468,3,246438,1
"просто",31466,5,22725,1
"подобный",31463,2,39578,1
"кузов",31456,3,5630,1
"внизу",31452,2,42920,1
"борьба",31448,2,39346,1
"запихнуть",31448,1,36985,1
"фенечки",31446,1,474226,1
"переносить",31445,1,1992,1
"вывод",31442,1,58432,1
"очаровательный",31439,2,15554,1
"извилистый",31433,1,45439,1
"возможности",31432,1,15354,1
"вытяжка",31430,1,474136,1
"журналист",31422,1,22612,1
"идея",31414,3,27581,1
"признанный",31414,1,56062,1
"необходимость",31413,1,26935,1
"навес",31410,2,36761,1
"хрустящий",31410,1,10373,1
"мошенничать",31410,1,7709,1
"ненавидеть",31392,1,24148,1
"писатель",31392,1,3903,1
"грузовик",31392,1,24349,1
"спор",31387,1,9632,1
"принимать",31386,2,1760,1
"скороварка",31368,1,212651,1
"кальмары",31363,1,129982,1
"быть",31354,4,4642,1
"назначать",31347,1,3680,1
"страшный",31342,3,53843,1
"наполненный",31342,1,62284,1
"облачно",31340,2,8433,1
"премировать",31335,7,34557,1
"замечает",31335,1,50911,1
"жалованье",31331,8,34557,1
"остроумный",31328,2,37641,1
"канва",31317,2,6943,1
"извинился",31311,1,69835,1
"карьера",31305,1,7060,1
"собранный",31304,1,8756,1
"Хищники",31299,1,54371,1
"подчинять",31293,3,4905,1
"зевать",31273,1,45889,1
"любить",31266,3,24389,1
"нечестный",31256,2,43117,1
"унижать",31251,1,236017,1
"приобретение",31248,1,1890,1
"прекрасный",31248,2,4701,1
"отказываться",31244,1,57519,1
"сотрудничество",31240,1,8740,1
"телосложение",31234,3,6366,1
"косоглазый",31231,2,10427,1
"гортань",31227,1,23391,1
"сдерживать",31209,1,34398,1
"выговаривать",31206,2,32297,1
"отвратительный",31203,1,16860,1
"десна",31201,1,18666,1
"беззащитный",31198,2,21674,1
"изменен",31197,1,51416,1
"дрожать",31194,1,42034,1
"преждевременный",31185,1,31816,1
"последующий",31181,1,39504,1
"эффектный",31174,2,38266,1
"вымирание",31171,1,15231,1
"праздновать",31168,1,7415,1
"проще",31165,2,51449,1
"варёный",31164,1,5655,1
"отважиться",31163,3,10931,1
"акционеров",31156,1,332411,1
"зал",31155,1,18918,1
"клятвы",31153,1,52843,1
"рассмеяться",31149,1,50990,1
"метод",31147,2,3302,1
"многочисленный",31136,1,27673,1
"грудь",31131,1,54299,1
"шить",31128,1,36610,1
"неволя",31118,1,5713,1
"знаменитость",31112,1,7418,1
"каша",31100,1,31417,1
"реконструированный",31096,1,59754,1
"Разделённый",31087,1,12849,1
"сердцебиение",31081,1,19329,1
"великолепный",31077,2,25078,1
"крепкий",31073,1,34800,1
"надеяться",31073,3,15101,1
"занятый",31068,3,14359,1
"ровный",31068,2,14843,1
"загар",31062,1,40375,1
"музыкант",31054,1,26654,1
"удивительный",31046,1,3723,1
"захватывающий",31040,1,3532,1
"глядеть",31040,2,24302,1
"счета",31023,1,58797,1
"обожание",31023,2,2047,1
"приличный",31018,2,11200,1
"хромать",31014,1,23958,1
"повторяющийся",31008,1,34193,1
"знаки",31003,1,52199,1
"терапевт",30998,1,30499,1
"лоб",30994,2,16705,1
"эрудиция",30987,2,23058,1
"следовательно",30982,2,9418,1
"ворчать",30981,1,26754,1
"старейшина",30975,2,13966,1
"вслух",30966,1,2635,1
"болото",30962,1,5639,1
"воздерживаться",30961,2,502106,1
"волнующий",30959,2,14974,1
"усмехаться",30958,2,18472,1
"пожертвование",30950,1,46822,1
"арка",30947,1,3385,1
"страшный",30944,2,35692,1
"желал",30944,1,51352,1
"манжета",30941,1,10583,1
"управлять",30939,1,35090,1
"мало",30935,2,15846,1
"около",30933,1,2632,1
"разделяет",30928,1,55551,1
"прыгать",30926,1,19985,1
"склонный",30924,1,32292,1
"Обертка",30920,1,45776,1
"сообщил",30918,2,54039,1
"опыт",30915,3,15125,1
"учебник",30913,1,40857,1
"любовница",30911,1,26035,1
"разочаровывающий",30904,1,76815,1
"подонок",30890,1,22466,1
"дальнозоркость",30887,1,905960,1
"прятание",30885,1,19634,1
"смельчак",30885,3,474253,1
"довольный",30877,3,9545,1
"обижаться",30872,1,34293,1
"народ",30859,1,16572,1
"конкуренты",30851,1,51932,1
"откладывать",30850,1,32145,1
"отдыхать",30848,4,34376,1
"взаимодействие",30847,1,21852,1
"приклеивать",30845,4,39361,1
"вязаный",30843,1,132261,1
"отличие",30843,1,12758,1
"стремиться",30833,3,36164,1
"жалюзи",30823,1,1042411,1
"благодарным",30822,4,3290,1
"необходимость",30816,3,26965,1
"кричал",30813,2,10343,1
"бездействие",30810,1,20944,1
"взятый",30806,2,40313,1
"скидка",30805,2,12449,1
"парадоксальный",30803,1,123430,1
"боулинг",30780,1,5937,1
"марка",30776,1,38730,1
"жаждать",30770,2,46079,1
"сырой",30770,2,33425,1
"cоветы",30761,3,58837,1
"седан",30755,1,36125,1
"учреждённый",30750,3,14737,1
"форум",30743,1,16838,1
"избежание",30732,1,3996,1
"спускаться",30714,1,11796,1
"йогурт",30713,1,45947,1
"заграничный",30712,2,16706,1
"красочный",30708,1,8822,1
"давний",30704,3,2887,1
"отказ",30700,2,33996,1
"возражать",30689,4,25804,1
"наследие",30676,1,23620,1
"ожидающий",30674,2,44576,1
"правдивый",30668,1,42306,1
"соединять",30649,1,9373,1
"впихивать",30648,1,10211,1
"неловкий",30644,3,4023,1
