,fr,ru,en
3969,guère,мало,hardly
3970,guère,мало,limited
3971,guère,мало,not much
3972,guère,мало,low
3973,guère,мало,less
3974,guère,мало,few
3975,guère,не намного,no_equality
3976,guère,не особенно,
3977,guère,редко,barely
3978,guère,редко,rarely
3979,guère,редко,low
3980,guère,редко,few
3981,lire,читать,read
3982,lire,считывать,read
3983,lire,зачитывать,read
3984,lire,интерпретировать,no_equality
3985,lire,начитаться,no_equality
3986,lire,читать с листа,no_equality
3987,lire,вычитать,no_equality
3988,lire,разбирать,no_equality
3989,lire,лира,lira
3990,lire,чтение,no_equality
3991,mouche,муха,fly
3992,mouche,муха,tsetse
3993,mouche,пушок,no_equality
3994,facilement,легко,easily
3995,facilement,легко,readily
3996,facilement,легко,easier
3997,facilement,легко,conveniently
3998,facilement,легко,effortlessly
3999,facilement,смело,no_equality
4000,besoin,потребность,need
4001,besoin,потребность,requirement
4002,besoin,потребность,necessity
4003,besoin,потребность,urge
4004,besoin,потребность,needed
4005,besoin,потребность,necessary
4006,besoin,потребность,required
4007,besoin,потребность,require
4008,besoin,потребность,
4009,besoin,потребности,need
4010,besoin,потребности,requirement
4011,besoin,потребности,necessity
4012,besoin,потребности,necessary
4013,besoin,потребности,required
4014,besoin,потребности,
4015,besoin,недостаток,
4016,besoin,позыв,urge
4017,annonce,объявление,announcement
4018,annonce,объявление,ad
4019,annonce,объявление,advertisement
4020,annonce,объявление,proclamation
4021,annonce,объявление,declaration
4022,annonce,объявление,announced
4023,annonce,объявление,announcing
4024,annonce,объявление,advertising
4025,annonce,объявление,notice
4026,annonce,объявление,advert
4027,annonce,объявление,
4028,annonce,анонс,announcement
4029,annonce,анонс,advertisement
4030,annonce,сообщение,announcement
4031,annonce,сообщение,news
4032,annonce,сообщение,reporting
4033,annonce,сообщение,
4034,annonce,предвестник,no_equality
4035,annonce,признак,
4036,plaque,пластина,plate
4037,plaque,конфорка,no_equality
4038,plaque,бляшка,plaque
4039,plaque,лист,sheet
4040,plaque,монтажная панель,board
4041,plaque,монтажная панель,panel
4042,plaque,доска,plaque
4043,plaque,доска,board
4044,plaque,фотопластинка,no_equality
4045,plaque,накладка,pad
4046,plaque,металлический лист,sheet
4047,plaque,прокладка,pad
4048,plaque,прокладка,
4049,plaque,заводской щиток,no_equality
4050,plaque,плата,board
4051,plaque,плата,
4052,plaque,шайба,no_equality
4053,plaque,сляб,no_equality
4054,plaqué,плакированный,no_equality
4055,rupture,обрыв,breakage
4056,rupture,разрыв,rupture
4057,rupture,разрыв,break
4058,rupture,разрыв,breakdown
4059,rupture,разрыв,breakup
4060,rupture,разрыв,disruption
4061,rupture,разрыв,severance
4062,rupture,разрыв,breach
4063,rupture,разрыв,break-up
4064,rupture,разрыв,rift
4065,rupture,разрыв,abruption
4066,rupture,разрыв,breaking with
4067,rupture,разрыв,
4068,rupture,распад,breakdown
4069,rupture,распад,breakup
4070,rupture,распад,disruption
4071,rupture,распад,break-up
4072,rupture,разбиение,no_equality
4073,rupture,перерыв,break
4074,rupture,перерыв,break with
4075,rupture,перерыв,break in
4076,rupture,перерыв,
4077,rupture,нарушение,break
4078,rupture,нарушение,disruption
4079,rupture,нарушение,breaking
4080,rupture,нарушение,breach
4081,rupture,нарушение,
4082,rupture,перелом,break
4083,rupture,перелом,breakage
4084,rupture,перелом,fracture
4085,rupture,перелом,broken
4086,rupture,срыв,breakdown
4087,rupture,срыв,failure
4088,rupture,срыв,disruption
4089,rupture,срыв,
4090,rupture,разлом,rift
4091,rupture,разъединение,no_equality
4092,rupture,расторжение,termination
4093,rupture,расторжение,breach
4094,rupture,прерывание,no_equality
4095,briser,сломать,break
4096,briser,сломать,shatter
4097,briser,сломать,smash
4098,briser,сломать,crush
4099,briser,сломать,snap
4100,briser,сломать,destroy
4101,briser,сломать,crack
4102,briser,сломать,ruin
4103,briser,сокрушить,break
4104,briser,сокрушить,crush
4105,briser,сокрушить,destroy
4106,briser,разбиваться,break
4107,débuter,начинать,start
4108,débuter,начинать,begin
4109,débuter,начинать,commence
4110,débuter,начинать,initiate
4111,débuter,начинать,get started
4112,débuter,начинать,launch
4113,débuter,начинать,open
4114,débuter,начинать,start out
4115,débuter,начинать,start off
4116,débuter,начинать,
4117,débuter,начало,no_equality
4118,débuter,дебютировать,debut
4119,débuter,инициировать,start
4120,débuter,инициировать,initiate
4121,débuter,инициировать,launch
4122,débuter,инициировать,be initiated
4123,extra,экстра,extra
4124,extra,отличный,awesome
4125,extra,высококачественный,no_equality
4126,plus tôt,раньше,earlier
4127,plus tôt,раньше,sooner
4128,plus tôt,раньше,early
4129,plus tôt,раньше,previously
4130,plus tôt,раньше,before
4131,plus tôt,раньше,ahead
4132,plus tôt,раньше,
4133,plus tôt,скорее,sooner
4134,plus tôt,скорее,
4135,laïc,мирянин,layperson
4136,disque,диск,disk
4137,disque,диск,disc
4138,disque,диск,record
4139,disque,диск,album
4140,disque,диск,discus
4141,disque,диск,drive
4142,disque,диск,cd
4143,disque,диск,
4144,disque,грампластинка,record
4145,disque,шайба,washer
4146,disque,шайба,puck
4147,disque,накладка,no_equality
4148,disque,пильный диск,disk
4149,disque,пильный диск,disc
4150,disque,пильный диск,drive
4151,disque,пильный диск,cd
4152,disque,тарелка,platter
4153,disque,тарелка,plate
4154,principalement,преимущественно,mainly
4155,principalement,преимущественно,primarily
4156,principalement,преимущественно,mostly
4157,principalement,преимущественно,principally
4158,principalement,преимущественно,predominantly
4159,principalement,преимущественно,largely
4160,principalement,преимущественно,essentially
4161,principalement,преимущественно,chiefly
4162,principalement,преимущественно,predominately
4163,principalement,преимущественно,
4164,incendie,пожар,fire
4165,incendie,пожар,conflagration
4166,incendie,пожар,burning
4167,incendie,пожар,blaze
4168,incendie,пожар,burn
4169,incendie,пожар,wildfire
4170,incendie,пожарный,no_equality
4171,incendie,пожаробезопасность,no_equality
4172,incendie,горение,burning
4173,incendié,сгоревший,burned-out
4174,incendié,сгоревший,burnt-out
4175,incendié,пострадавший от пожара,no_equality
4176,aventure,приключение,adventure
4177,aventure,приключение,experience
4178,aventure,приключение,journey
4179,aventure,приключение,caper
4180,aventure,авантюра,adventure
4181,aventure,авантюра,venture
4182,aventure,похождение,no_equality
4183,aventuré,рискованный,no_equality
4184,à l'est,на восток,east
4185,à l'est,на восток,easterly
4186,à l'est,на восток,eastward
4187,à l'est,на восток,west
4188,à l'est,на восток,eastbound
4189,petit,небольшой,small
4190,petit,небольшой,smaller
4191,petit,небольшой,tiny
4192,petit,небольшой,short
4193,petit,небольшой,minor
4194,petit,небольшой,low
4195,petit,небольшой,slight
4196,petit,небольшой,
4197,petit,ограниченный,small
