,ru,fr,en
5872,бюджетный,budgétaire,budgetary
5873,бюджетный,budgétaire,fiscal
5874,бюджетный,budgétaire,budgeting
5875,бюджетный,de budget,budget
5876,бюджетный,de budget,budgetary
5877,бюджетный,exercice,no_equality
5878,спинка,dossier,back
5879,спинка,dossier,backrest
5880,спинка,dos,back
5881,спинка,dos,backrest
5882,справедливо,équitablement,fair
5883,справедливо,équitablement,fairly
5884,справедливо,équitablement,equitably
5885,справедливо,équitablement,justly
5886,справедливо,équitablement,just
5887,справедливо,équitablement,impartially
5888,справедливо,de bonne guerre,no_equality
5889,справедливо,légitimement,rightly
5890,справедливо,légitimement,rightfully
5891,справедливо,légitimement,justifiably
5892,справедливо,légitimement,duly
5893,справедливо,correctement,rightly
5894,справедливо,correctement,correctly
5895,справедливо,correctement,right
5896,справедливо,correctement,appropriately
5897,малютка,bébé,little
5898,малютка,bébé,baby
5899,малютка,petit,little
5900,малютка,petit,baby
5901,малютка,mon petit,no_equality
5902,бон,bon,bon
5903,бон,estacade,no_equality
5904,бон,titre,no_equality
5905,бон,obligation,no_equality
5906,кофейня,café,coffee shop
5907,кофейня,café,coffee house
5908,кофейня,café,coffeehouse
5909,кофейня,cafétéria,coffee shop
5910,кофейня,bar à café,no_equality
5911,адски,très,no_equality
5912,часто,souvent,often
5913,часто,souvent,frequently
5914,часто,souvent,a lot
5915,часто,souvent,much
5916,часто,souvent,commonly
5917,часто,souvent,many times
5918,часто,souvent,oftentimes
5919,часто,souvent,oft
5920,часто,régulièrement,often
5921,часто,régulièrement,frequently
5922,часто,à tout moment,all the time
5923,часто,souventes fois,oftentimes
5924,часто,assidûment,no_equality
5925,фабула,fable,no_equality
5926,фабула,sujet,no_equality
5927,тестирование,étalonnage,no_equality
5928,отступные,compensation,no_equality
5929,проблематика,problématique,issue
5930,проблематика,problématique,problem
5931,проблематика,problématique,topic
5932,правый фланг,droite,no_equality
5933,восходящий поток,courant ascendant,updraft
5934,восходящий поток,ascendant,no_equality
5935,восходящий поток,flux ascendant,no_equality
5936,восходящий поток,cheminée,no_equality
5937,попасться,se faire prendre,get caught
5938,попасться,se faire prendre,be caught
5939,попасться,tomber,no_equality
5940,попасться,se laisser prendre,be caught
5941,попасться,être fait,no_equality
5942,попасться,se prendre,no_equality
5943,попасться,être pris,get caught
5944,попасться,être pris,be caught
5945,попасться,rencontrer,no_equality
5946,попасться,être accroché,no_equality
5947,попасться,se trouver être,no_equality
5948,пополнять,réapprovisionner,replenish
5949,пополнять,réapprovisionner,refill
5950,пополнять,réapprovisionner,replenishment
5951,пополнять,réapprovisionner,resupply
5952,пополнять,reconstituer,replenish
5953,пополнять,recharger,replenish
5954,пополнять,recharger,recharge
5955,пополнять,recharger,refill
5956,пополнять,mettre à jour,no_equality
5957,пополнять,renflouer,replenish
5958,пополнять,remonter,no_equality
5959,власть,autorité,power
5960,власть,autorité,authority
5961,власть,autorité,rule
5962,власть,autorité,control
5963,власть,autorités,authority
5964,власть,autorités,government
5965,власть,puissance,power
5966,власть,puissance,force
5967,власть,faculté,power
5968,власть,griffe,grip
5969,власть,grandeur,no_equality
5970,власть,soleil levant,no_equality
5971,пособие,allocation,allowance
5972,пособие,allocation,benefit
5973,пособие,allocation,grant
5974,пособие,allocation,payment
5975,пособие,allocation,dole
5976,пособие,allocation,entitlement
5977,пособие,allocation,stipend
5978,пособие,prestations,benefit
5979,пособие,prestations,pension
5980,пособие,manuel,manual
5981,пособие,manuel,handbook
5982,пособие,manuel,guide
5983,пособие,manuel,textbook
5984,пособие,matériel d'enseignement,no_equality
5985,пособие,aide,no_equality
5986,пособие,subvention,grant
5987,пособие,secours,no_equality
5988,соответствие,conformité,conformity
5989,соответствие,conformité,compliance
5990,соответствие,conformité,accordance
5991,соответствие,conformité,alignment
5992,соответствие,conformité,correspondence
5993,соответствие,conformité,harmony
5994,соответствие,conformité,suitability
5995,соответствие,conformité,appropriateness
5996,соответствие,conformité,concordance
5997,соответствие,conformité,conformance
5998,соответствие,conformité,fitness
5999,соответствие,accord,accordance
6000,соответствие,rapport,relevance
6001,соответствие,adéquation,conformity
6002,соответствие,adéquation,match
6003,соответствие,adéquation,alignment
6004,соответствие,adéquation,fit
6005,соответствие,adéquation,relevance
6006,соответствие,adéquation,matching
6007,соответствие,adéquation,harmony
6008,соответствие,adéquation,suitability
6009,соответствие,adéquation,adequacy
6010,соответствие,adéquation,appropriateness
6011,соответствие,adéquation,fitness
6012,соответствие,propriété,no_equality
6013,соответствие,harmonie,harmonization
6014,соответствие,harmonie,harmony
6015,соответствие,convenance,suitability
6016,соответствие,convenance,adequacy
6017,соответствие,convenance,appropriateness
6018,соответствие,convenance,fitness
6019,соответствие,réciprocité,no_equality
6020,соответствие,proportionnalité,no_equality
6021,соответствие,congruence,congruence
6022,динамитный,de dynamite,no_equality
6023,мир,monde,world
6024,мир,monde,universe
6025,мир,monde,globe
6026,мир,monde,land
6027,мир,terre,world
6028,мир,terre,globe
6029,мир,terre,land
6030,мир,siècle,world
6031,мир,communauté,no_equality
6032,мир,mir,mir
6033,дека,table d'harmonie,no_equality
6034,дека,table,no_equality
6035,дека,étage,deck
6036,рыбка,poisson,fish
6037,рыбка,poisson,goldfish
6038,рыбка,poisson,fishy
6039,судебная система,système judiciaire,judicial system
6040,судебная система,système judiciaire,judiciary
6041,судебная система,système judiciaire,court system
6042,судебная система,système judiciaire,justice system
6043,судебная система,système judiciaire,legal system
6044,судебная система,justice,judiciary
6045,талия,taille,waist
6046,талия,taille,waistline
6047,Талия,Thalie,thalia
6048,наэлектризованный,électrisé,no_equality
6049,вытянутый,tiré,no_equality
6050,вытянутый,allongé,elongated
