,ru,fr,en
22724,повелевать,diriger,rule
22725,повелевать,décréter,rule
22726,волновать,émouvoir,affect
22727,волновать,émouvoir,stir
22728,волновать,exciter,excite
22729,волновать,exciter,stir
22730,волновать,remuer,stir
22731,волновать,déranger,bother
22732,волновать,bouleverser,no_equality
22733,волновать,enthousiasmer,excite
22734,волновать,craindre,concern
22735,волновать,vibrer,excite
22736,волновать,être inquiet,be concerned about
22737,питие,boire,no_equality
22738,питие,boisson,no_equality
22739,добавиться,s'ajouter,be added
22740,добавить,ajouter,add
22741,добавить,ajouter,insert
22742,добавить,ajouter,include
22743,добавить,ajouter,say
22744,добавить,ajouter,append
22745,добавить,ajouter,throw in
22746,добавить,insérer,add
22747,добавить,insérer,insert
22748,добавить,insérer,include
22749,добавить,associer,add
22750,добавить,associer,include
22751,добавить,remettre,put
22752,сказать,dire,say
22753,сказать,dire,tell
22754,сказать,dire,know
22755,сказать,dire,speak
22756,сказать,dire,point
22757,сказать,dire,talk
22758,сказать,dire,mention
22759,сказать,sortir,no_equality
22760,сказать,affirmer,say
22761,сказать,affirmer,suggest
22762,сказать,affirmer,argue
22763,сказать,expliquer,tell
22764,сказать,mentionner,say
22765,сказать,mentionner,mention
22766,сказать,soupirer,no_equality
22767,сказать,casser,no_equality
22768,сказать,coller,no_equality
22769,сказать,laisser échapper,no_equality
22770,точка,point,point
22771,точка,point,period
22772,точка,point,dot
22773,точка,point,spot
22774,точка,point,full stop
22775,точка,point de non-retour,no_equality
22776,точка,repassage,no_equality
22777,условленный,convenu,agreed
22778,условленный,entendu,no_equality
22779,условленный,dit,no_equality
22780,страшно,effrayant,scary
22781,страшно,effrayant,terrible
22782,страшно,effrayant,creepy
22783,страшно,effrayant,frightening
22784,страшно,effrayant,terrifying
22785,страшно,effrayant,horrible
22786,страшно,effrayant,fearful
22787,страшно,terriblement,no_equality
22788,страшно,d'une manière terrible,terrible
22789,страшно,d'une manière terrible,awful
22790,страшно,d'une manière terrible,horrible
22791,страшно,à la mort,no_equality
22792,страшно,c'est terrible de,no_equality
22793,страшно,formidablement,no_equality
22794,последние известия,dernières nouvelles,late news
22795,последние известия,bulletin d'informations,no_equality
22796,последние известия,info,no_equality
22797,версия,version,version
22798,версия,version,story
22799,версия,version,release
22800,версия,version,edition
22801,версия,édition,version
22802,версия,édition,release
22803,версия,édition,edition
22804,версия,révision,no_equality
22805,версия,hypothèse,theory
22806,версия,hypothèse,hypothesis
22807,функциональная группа,groupe fonctionnel,functional group
22808,функциональная группа,groupe,no_equality
22809,перспективный,prometteur,promising
22810,перспективный,prometteur,up-and-coming
22811,перспективный,prospectif,forward-looking
22812,перспективный,prospectif,prospective
22813,перспективный,prospectif,forward
22814,перспективный,à long terme,long-term
22815,перспективный,porteur,no_equality
22816,перспективный,oblique,no_equality
22817,жель,gelée,no_equality
22818,соударение,collision,no_equality
22819,впитать,absorber,absorb
22820,впитать,absorber,soak up
22821,впитать,s'imprégner de,internalize
22822,впитать,s'imprégner de,soak up
22823,сигнал,signal,signal
22824,сигнал,signal,message
22825,сигнал,signal,sign
22826,сигнал,signal,cue
22827,сигнал,signal,warning
22828,сигнал,appel,call
22829,сигнал,S,no_equality
22830,сигнал,ton,no_equality
22831,сигнал,Sign.,sign
22832,сигнал,sig.,no_equality
22833,обогащение,enrichissement,enrichment
22834,обогащение,enrichissement,enriching
22835,обогащение,enrichissement,fortification
22836,обогащение,enrichissement,beneficiation
22837,обогащение,enrichissement,fortifying
22838,обогащение,enrichissement,enriched
22839,обогащение,séparation,no_equality
22840,обогащение,traitement,no_equality
22841,обогащение,lavage,no_equality
22842,обогащение,préparation,no_equality
22843,подвергать воздействию,exposer,put
22844,подвергать воздействию,exposer,expose
22845,в обрез,tout juste,no_equality
22846,в обрез,juste,no_equality
22847,засекреченный,secret,classified
22848,засекреченный,secret,secret
22849,танцующий,dansant,dancing
22850,танцующий,danse,dancing
22851,танцующий,danseur,dancing
22852,танцующий,dance,dancing
22853,судебная коллегия,chambre,no_equality
22854,всасывать,absorber,absorb
22855,всасывать,aspirer,suck up
22856,всасывать,sucer,no_equality
22857,всасывать,résorber,absorb
22858,всасывать,super,no_equality
22859,всасывать,prendre,no_equality
22860,взять,prendre,take
22861,взять,prendre,grab
22862,взять,prendre,use
22863,взять,prendre,make
22864,взять,prendre,pick up
22865,взять,prendre,accept
22866,взять,prendre,catch
22867,взять,obtenir,make
22868,взять,apporter,take
22869,взять,apporter,bring
22870,взять,apporter,make
22871,взять,saisir,take
22872,взять,saisir,bring
22873,взять,saisir,grab
22874,взять,saisir,use
22875,взять,saisir,catch
22876,взять,arrêter,catch
22877,взять,prendre avec soi,no_equality
22878,взять,mordre,take
22879,заморозить,congeler,freeze
22880,заморозить,mettre en veilleuse,no_equality
22881,непосредственно,directement,directly
22882,непосредственно,directement,direct
22883,непосредственно,directement,immediately
22884,непосредственно,directement,specifically
22885,непосредственно,directement,first-hand
22886,непосредственно,directement,squarely
22887,непосредственно,directement,straight
22888,непосредственно,directement,right away
22889,непосредственно,spécifiquement,specifically
22890,непосредственно,spécifiquement,explicitly
22891,непосредственно,de première main,first-hand
22892,непосредственно,sans intermédiaire,no_equality
22893,непосредственно,à même,no_equality
22894,непосредственно,en ligne directe,directly
22895,непосредственно,spontanément,no_equality
22896,разыгрывать,jouer,play
22897,разыгрывать,jouer,act out
