,word,local_word,pos,eng_handled
102442,most,самый,pronoun,False
102443,most,самого,pronoun,False
102444,most,большинство,noun,False
102445,most,максимум,noun,False
102446,most,большей частью,noun,False
102447,most,мост,noun,False
102448,most,наибольшее количество,noun,False
102449,most,весьма,adverb,False
102450,most,больше всего,adverb,False
102451,most,почти,adverb,False
102457,Terry,Терри,noun,False
102458,Terry,махровая ткань,noun,False
102459,Terry,махровый,adjective,False
102578,soft cheese,мягкий сыр,noun,False
102710,crippled,покалеченный,participle,False
102711,crippled,поврежденный,participle,False
102712,crippled,искалеченный,participle,False
102713,crippled,подбитый,participle,False
102714,crippled,хромой,adjective,False
102715,crippled,увечный,adjective,False
102716,crippled,убогий,adjective,False
102717,complicated,сложный,adjective,False
102718,complicated,запутанный,adjective,False
102719,complicated,осложненный,participle,False
102720,complicated,затрудненный,participle,False
102721,complicated,усложняющийся,participle,False
102722,complicated,трудный для понимания,participle,False
102768,feeling,чувство,noun,False
102769,feeling,впечатление,noun,False
102770,feeling,предчувствие,noun,False
102771,feeling,чувствительность,noun,False
102772,feeling,симпатия,noun,False
102773,feeling,настроение,noun,False
102774,feeling,ощупывание,noun,False
102775,feeling,чутье,noun,False
102776,feeling,самоощущение,noun,False
102777,feeling,чувствующий,participle,False
102778,feeling,чувствующий себя,participle,False
102844,saying,поговорка,noun,False
102845,saying,высказывание,noun,False
102846,saying,произнесение,noun,False
102847,saying,речение,noun,False
102848,saying,гласящий,participle,False
102849,saying,утверждающий,participle,False
102850,saying,произносящий,participle,False
102968,vessels,посуда,noun,False
102969,vessels,капилляры,noun,False
102983,leaving,покидающий,participle,False
102984,leaving,уходящий,participle,False
102985,leaving,выезжающий,participle,False
102986,leaving,оставляющий,participle,False
102987,leaving,отбывающий,participle,False
102988,leaving,удаляющийся,participle,False
102989,leaving,расстающийся,participle,False
102990,leaving,отъезд,noun,False
102991,leaving,оставление,noun,False
102992,leaving,выход,noun,False
102993,leaving,окончание,noun,False
102994,leaving,выбытие,noun,False
103111,faced,краснолицый,adjective,False
103112,faced,облицованный,participle,False
103113,faced,столкнувшийся,participle,False
103114,faced,испытываемый,participle,False
103249,glasses,очки,noun,False
103287,approached,приближенный,participle,False
103288,approached,подъехавший,participle,False
103412,errands,погонять,verb,False
103455,walk back,пойти обратно,verb,False
103456,walk back,вернуться обратно,verb,False
