,English text,train_type,en_fr_translate,fr_en_translate,correct
192,"Yeah, I'll see you next week.",future_simple poz,"Oui, je vais vous voir la semaine prochaine.","Yeah, I'll see you next week.",True
193,We'll talk when we get home.,future_simple poz,Nous en reparlerons lorsque nous arrivons à la maison.,We'll talk when we get home.,True
198,I'll tell you everything tomorrow.,future_simple poz,Je te dirai tout demain.,I'll tell you everything tomorrow.,True
200,He'll be back in half an hour.,future_simple poz,Il sera de retour dans une demi-heure.,He'll be back in half an hour.,True
201,We'll be there in half an hour.,future_simple poz,Nous serons là dans une demi-heure.,We'll be there in half an hour.,True
205,I'll go to the airport with you.,future_simple poz,Je vais aller à l'aéroport avec vous.,I'll go to the airport with you.,True
206,"Okay, I'll see you at the hotel.",future_simple poz,"Ok, je vais vous voir à l'hôtel.","Okay, I'll see you at the hotel.",True
216,I'll call you tomorrow afternoon.,future_simple poz,Je t'appelle demain après-midi.,I'll call you tomorrow afternoon.,True
217,Everything will be ready in fifteen minutes.,future_simple poz,Tout sera prêt dans une quinzaine de minutes.,Everything will be ready in fifteen minutes.,True
220,I'll be in touch soon.,future_simple poz,Je vais être en contact rapidement.,I'll be in touch soon.,True
222,We'll pick you up at seven.,future_simple poz,Nous viendrons vous chercher à sept.,We'll pick you up at seven.,True
223,I'll call him and explain.,future_simple poz,Je vais l'appeler et lui expliquer.,I'll call him and explain.,True
0,Will it be dangerous?,future_simple q,Sera-ce dangereux?,Will it be dangerous?,True
2,Will you be reasonable?,future_simple q,Serez-vous raisonnable?,Will you be reasonable?,True
3,Will you be happy?,future_simple q,Serez-vous heureux?,Will you be happy?,True
5,Will they be alive?,future_simple q,Seront-ils vivants?,Will they be alive?,True
6,Will it look normal?,future_simple q,Est-ce que ça aura l'air normal?,Will it look normal?,True
7,Will it be difficult?,future_simple q,Vous serait-il difficile?,Will it be difficult?,True
8,Will you be free?,future_simple q,Serez-vous libre?,Will you be free?,True
10,Will you be serious?,future_simple q,Serez-vous sérieux?,Will you be serious?,True
16,Will you be afraid?,future_simple q,Allez-vous avoir peur?,Will you be afraid?,True
19,Will you be ready?,future_simple q,Serez-vous prêt?,Will you be ready?,True
20,Will you be silent?,future_simple q,Serez-vous le silence?,Will you be silent?,True
22,Will it be open?,future_simple q,Il sera ouvert?,Will it be open?,True
26,Will he be angry?,future_simple q,Sera-t-il en colère?,Will he be angry?,True
29,Will it be modern?,future_simple q,Va-il être moderne?,Will it be modern?,True
30,Will he be old?,future_simple q,Sera-t-il vieux?,Will he be old?,True
31,Will you be next?,future_simple q,Serez-vous le prochain?,Will you be next?,True
32,Will you be careful?,future_simple q,Allez-vous faire attention?,Will you be careful?,True
33,Will you be strong?,future_simple q,Allez-vous être fort?,Will you be strong?,True
37,Will you be quiet?,future_simple q,Allez-vous être tranquille?,Will you be quiet?,True
39,Will you be available?,future_simple q,Serez-vous disponible?,Will you be available?,True
42,Will you forgive me?,future_simple q,Vous me pardonnez?,Will you forgive me?,True
44,Will you marry me?,future_simple q,Voulez-vous m'épouser?,Will you marry me?,True
45,Will you believe me?,future_simple q,Allez-vous me croire?,Will you believe me?,True
46,Will you help them?,future_simple q,Allez-vous les aider?,Will you help them?,True
48,Will you answer me?,future_simple q,Allez-vous me répondre?,Will you answer me?,True
49,Will you join me?,future_simple q,Allez-vous vous joindre à moi?,Will you join me?,True
50,Will he recognize me?,future_simple q,Va-t-il me reconnaître?,Will he recognize me?,True
52,Will they hurt me?,future_simple q,Vont-ils me faire du mal?,Will they hurt me?,True
60,Will you love me?,future_simple q,Allez-vous m'aimer?,Will you love me?,True
61,Will you tell him?,future_simple q,Allez-vous lui dire?,Will you tell him?,True
63,Will you take me?,future_simple q,Allez-vous me prendre?,Will you take me?,True
64,Will you excuse us?,future_simple q,Allez-vous nous en excuser?,Will you excuse us?,True
67,Will you stop it?,future_simple q,Allez-vous arrêter?,Will you stop it?,True
76,Will you remember me?,future_simple q,Allez-vous vous souvenez de moi?,Will you remember me?,True
78,Will they admire you?,future_simple q,Vont-ils vous admire?,Will they admire you?,True
79,Will they trust you?,future_simple q,Vous feront-ils confiance?,Will they trust you?,True
82,Will they punish them?,future_simple q,Seront-ils les punir?,Will they punish them?,True
83,Will you trust me?,future_simple q,Allez-vous confiance en moi?,Will you trust me?,True
87,Will you let me?,future_simple q,Tu me laisses faire?,Will you let me?,True
90,Will he see me?,future_simple q,Va-t-il me voir?,Will he see me?,True
92,Will he forgive me?,future_simple q,Me pardonnera-t-il?,Will he forgive me?,True
93,Will she see me?,future_simple q,Sera-t-elle me voir?,Will she see me?,True
95,Will he take it?,future_simple q,Va-t-il le prendre?,Will he take it?,True
99,Will he tell you?,future_simple q,Va-t-il vous le dire?,Will he tell you?,True
100,Will she pay you?,future_simple q,Sera-t-elle de vous payer?,Will she pay you?,True
103,Will they let you?,future_simple q,Vont-ils laisser vous?,Will they let you?,True
104,Will they take it?,future_simple q,Vont-ils le prendre?,Will they take it?,True
109,Will he help us?,future_simple q,Va-t-il nous aider?,Will he help us?,True
118,Will we miss him?,future_simple q,Allons-nous manquer de lui?,Will we miss him?,True
119,Will you show me?,future_simple q,Voulez-vous me montrer?,Will you show me?,True
120,Will they love us?,future_simple q,Vont-ils nous aiment?,Will they love us?,True
123,Will you change me?,future_simple q,Changerez-vous de moi?,Will you change me?,True
124,Will he save you?,future_simple q,Va-t-il vous sauver?,Will he save you?,True
125,Will you forgive me?,future_simple q,Vous me pardonnez?,Will you forgive me?,True
127,Will you warn them?,future_simple q,Serez-vous de les avertir?,Will you warn them?,True
136,Will she follow me?,future_simple q,Sera-t-elle me suivre?,Will she follow me?,True
138,Will he hurt me?,future_simple q,Va-t-il me faire du mal?,Will he hurt me?,True
143,Will they fire you?,future_simple q,Seront-ils au feu vous?,Will they fire you?,True
145,Will you pay him?,future_simple q,Payerez-vous de lui?,Will you pay him?,True
146,Will they see us?,future_simple q,Vont-ils nous voir?,Will they see us?,True
147,Will you find me?,future_simple q,Allez-vous me trouver?,Will you find me?,True
157,Will they find you?,future_simple q,Vont-ils vous trouver?,Will they find you?,True
158,Will they call you?,future_simple q,Vont-ils appel à vous?,Will they call you?,True
164,Will you stop him?,future_simple q,Allez-vous arrêter de lui?,Will you stop him?,True
167,Will they attack us?,future_simple q,Vont-ils nous attaquer?,Will they attack us?,True
169,Will you promise me?,future_simple q,Allez-vous me promettre?,Will you promise me?,True
170,Will you accept it?,future_simple q,Allez-vous l'accepter?,Will you accept it?,True
171,Will she love him?,future_simple q,Sera-t-elle l'aimer?,Will she love him?,True
179,Will she forgive me?,future_simple q,Me pardonnera-t-elle?,Will she forgive me?,True
181,Will we lose you?,future_simple q,Perdrons-nous de vous?,Will we lose you?,True
186,Will she love me?,future_simple q,Sera-t-elle m'aimer?,Will she love me?,True
189,Will I hurt them?,future_simple q,Vais-je leur faire du mal?,Will I hurt them?,True
190,Will they hear you?,future_simple q,Vont-ils vous entendre?,Will they hear you?,True
192,Will they help us?,future_simple q,Vont-ils nous aider?,Will they help us?,True
198,Will I find him?,future_simple q,Vais-je le trouver?,Will I find him?,True
199,Will you deny it?,future_simple q,Serez-vous le nier?,Will you deny it?,True
203,Will they suit me?,future_simple q,Vont-ils me conviennent?,Will they suit me?,True
204,Will you remind me?,future_simple q,Tu me le rappelleras?,Will you remind me?,True
206,Will you be there tomorrow?,future_simple q,Y serez-vous demain?,Will you be there tomorrow?,True
208,What needs will we discuss?,future_simple q,De quels besoins discuterons-nous?,What needs will we discuss?,True
212,What channels will you use?,future_simple q,Quels canaux utiliserez-vous?,What channels will you use?,True
214,What skills will you learn?,future_simple q,Quelles compétences apprendrez-vous?,What skills will you learn?,True
218,Will I forget the way home?,future_simple q,Est-ce que j'oublierai le chemin du retour?,Will I forget the way home?,True
221,Will you accept a credit card?,future_simple q,Allez-vous accepter une carte de crédit?,Will you accept a credit card?,True
223,Will you accept this job offer?,future_simple q,Allez-vous accepter cette offre d'emploi?,Will you accept this job offer?,True
224,Will we reach the temple today?,future_simple q,Atteindrons-nous le temple aujourd'hui?,Will we reach the temple today?,True
225,Will I see him again soon?,future_simple q,Vais-je le revoir bientôt?,Will I see him again soon?,True
228,Will she be here next year?,future_simple q,Sera-t-elle ici l'année prochaine?,Will she be here next year?,True
0,There's a good story here.,there_is_there_are,Il y a une bonne histoire ici.,There's a good story here.,True
1,There are dark clouds in the sky.,there_is_there_are,Il y a des nuages sombres dans le ciel.,There are dark clouds in the sky.,True
3,There are other people in the apartment.,there_is_there_are,Il y a d'autres personnes dans l'appartement.,There are other people in the apartment.,True
4,There are many lamps in the room.,there_is_there_are,Il y a beaucoup de lampes dans la chambre.,There are many lamps in the room.,True
5,There are many pictures in the book.,there_is_there_are,Il existe de nombreuses photos dans le livre.,There are many pictures in the book.,True
6,There are big animals in the forest.,there_is_there_are,Il y a de gros animaux dans la forêt.,There are big animals in the forest.,True
7,There are many secrets in the world.,there_is_there_are,Il y a beaucoup de secrets dans le monde.,There are many secrets in the world.,True
8,There are free drinks in every room.,there_is_there_are,Il y a des boissons gratuites dans chaque chambre.,There are free drinks in every room.,True
10,There are several books on the table.,there_is_there_are,Il existe plusieurs livres sur la table.,There are several books on the table.,True
12,There are many children in the garden.,there_is_there_are,Il y a beaucoup d'enfants dans le jardin.,There are many children in the garden.,True
13,There are many animals on the farm.,there_is_there_are,Il y a beaucoup d'animaux sur la ferme.,There are many animals on the farm.,True
16,There are two problems here.,there_is_there_are,Il y a deux problèmes ici.,There are two problems here.,True
