,word,local_word,examples,local_examples,examples_and_definitions
938,advice,рекомендация,specific advice|trading advice|irresponsible advice|medical advice|,конкретная рекомендация | торговые рекомендации | безответственные рекомендации | медицинские рекомендации | ,specific advice|trading advice|irresponsible advice|medical advice|recommendation | guideline | reference | suggestion | guidance | referral | advisory | 
939,advice,консультирование,psychological advice|,психологическое консультирование | ,psychological advice|consultation | consultancy | advisory | mentoring | advisory service | consulting service | 
940,aeroplane,аэроплан,empty_cell,empty_cell,airplane | 
941,envelope,конверт,sealed envelope|,запечатанный конверт | ,sealed envelope|sleeve | mailer | 
942,envelope,оболочка,empty_cell,empty_cell,shell | membrane | casing | coating | jacket | wrapper | working environment | containment | 
943,envelope,огибающая,empty_cell,empty_cell,empty_cell
944,envelope,конвертик,empty_cell,empty_cell,empty_cell
945,especially,особенно,empty_cell,empty_cell,particularly | 
946,especially,в особенности,empty_cell,empty_cell,empty_cell
947,especially,специально,empty_cell,empty_cell,specially | specifically | 
948,especially,в частности,empty_cell,empty_cell,in particular | particularly | specifically | notably | 
949,euro,европейский,empty_cell,empty_cell,european | 
950,euro,евро,casino euro|strong euro|,евро казино | сильное евро | ,casino euro|strong euro|euro zone | 
951,euro,еврозона,empty_cell,empty_cell,eurozone | euro zone | euro-zone | euro area | euro-area | 
952,even,четный,empty_cell,empty_cell,empty_cell
953,even,ровный,empty_cell,empty_cell,flat | smooth | equal | level | steady | straight | uniform | 
954,even,равномерный,empty_cell,empty_cell,uniform | equal | steady | constant | homogeneous | 
955,even,еще,empty_cell,empty_cell,still | more | yet | even more | 
956,even,выровнять,empty_cell,empty_cell,equalize | smooth | align | straighten | center | level | 
957,everyone,каждый / любой,Everyone could use it|,Каждый может использовать его | ,Everyone could use it|
958,against,против,empty_cell,empty_cell,versus | 
959,against,по отношению к,empty_cell,empty_cell,toward | relative to | in relation to | with respect to | 
960,everything,весь / всё,Everything else doesn't matter|,Всё остальное не имеет значения | ,Everything else doesn't matter|
961,everywhere,везде,empty_cell,empty_cell,anywhere | 
962,everywhere,повсюду,empty_cell,empty_cell,elsewhere | all over the place | 
963,everywhere,повсеместно,empty_cell,empty_cell,elsewhere | widely | across the board | universally | all over the place | 
964,everywhere,во всем мире,empty_cell,empty_cell,empty_cell
965,everywhere,всюду,empty_cell,empty_cell,empty_cell
966,age,стареть,empty_cell,empty_cell,empty_cell
967,age,постареть,empty_cell,empty_cell,empty_cell
968,age,состарить где-то,empty_cell,empty_cell,empty_cell
969,exactly,точно,empty_cell,empty_cell,precisely | accurately | certainly | for sure | definitely | 
970,exactly,именно,empty_cell,empty_cell,precisely | specifically | 
971,exactly,в точности,empty_cell,empty_cell,empty_cell
972,exactly,совсем,empty_cell,empty_cell,quite | very | completely | entirely | totally | not | absolutely | 
973,exactly,ровно,empty_cell,empty_cell,empty_cell
974,exactly,как раз,empty_cell,empty_cell,precisely | 
975,exam,экзамен,entrance exam|state exam|final exam|important exam|,вступительный экзамен | государственный экзамен | выпускной экзамен | важный экзамен | ,entrance exam|state exam|final exam|important exam|examination | test | 
976,exam,осмотр,free exam|medical exam|,бесплатный осмотр | медицинский осмотр | ,free exam|medical exam|inspection | examination | survey | checkup | physical exam | physical | viewing | 
977,exam,обследование,empty_cell,empty_cell,examination | survey | checkup | inspection | scan | screening | inquiry | medical examination | 
978,examination,экзамен,entrance examination|dele examination|final examination|intermediate examination|,вступительный экзамен | экзамен dele | выпускной экзамен | промежуточный экзамен | ,entrance examination|dele examination|final examination|intermediate examination|exam | test | 
979,examination,исследование,roentgenologic examination|economic examination|thorough examination|most definitive examination|,рентгенологическое исследование | экономическое исследование | всестороннее исследование | Наиболее обоснованное исследование | ,roentgenologic examination|economic examination|thorough examination|most definitive examination|research | study | survey | investigation | exploration | 
980,examination,обследование,relevant examination|medical examination|far examination|free medical examination|,соответствующего обследования | медицинское обследование | дальнейшее обследование | бесплатное обследование | ,relevant examination|medical examination|far examination|free medical examination|survey | checkup | inspection | exam | scan | screening | inquiry | medical examination | 
981,examination,экспертиза,forensic examination|selective examination|,судебная экспертиза | выборочная экспертиза | ,forensic examination|selective examination|expertise | assessment | review | inspection | evaluation | appraisal | expert review | expert study | 
982,examination,проверка,serious examination|,серьезная проверка | ,serious examination|check | inspection | verification | test | audit | review | validation | testing | 
983,examination,осмотр,physical examination|,медицинский осмотр | ,physical examination|inspection | exam | survey | checkup | physical exam | physical | viewing | 
